Territory,WHO region,Transmission zone,Year,Week,Start date,End date,Collected,Processed,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (total),B (Yamagata),B (Victoria),B (not subtyped),B (total),Total positive,Total negative,ILI activity
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,51,2021-12-20,2021-12-26,184,180, ,0,0,0,0,0,0,0,0,0,0,180,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,52,2021-12-27,2022-01-02,41,10, ,0,0,0,0,0,0,0,0,0,0,10,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2022,1,2022-01-03,2022-01-09,126,126, ,0,0,0,0,0,0,0,0,0,0,126,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2022,2,2022-01-10,2022-01-16,95,95, ,0,0,0,0,0,0,0,0,0,0,95,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2022,3,2022-01-17,2022-01-23, , , , , , , , , , , , , , ,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2022,4,2022-01-24,2022-01-30, , , , , , , , , , , , , , ,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2022,5,2022-01-31,2022-02-06, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,1,2019-12-30,2020-01-05, ,18,0,4,4, ,0,8,0,0,1,1,9, ,No Report
Albania,European Region of WHO,South West Europe,2020,2,2020-01-06,2020-01-12, ,69,0,7,3, ,0,10,0,8,0,8,18, ,No Report
Albania,European Region of WHO,South West Europe,2020,3,2020-01-13,2020-01-19, ,77,0,1,0, ,6,7,0,0,11,11,18, ,No Report
Albania,European Region of WHO,South West Europe,2020,4,2020-01-20,2020-01-26, ,113,0,6,3, ,16,25,0,0,7,7,32, ,No Report
Albania,European Region of WHO,South West Europe,2020,5,2020-01-27,2020-02-02, ,179,0,0,1, ,53,54,0,21,0,21,75, ,No Report
Albania,European Region of WHO,South West Europe,2020,6,2020-02-03,2020-02-09, ,164,0,8,19, ,8,35,0,48,0,48,83, ,No Report
Albania,European Region of WHO,South West Europe,2020,7,2020-02-10,2020-02-16, ,157,0,4,4, ,8,16,0,20,0,20,36, ,No Report
Albania,European Region of WHO,South West Europe,2020,8,2020-02-17,2020-02-23, ,88,21,3,8, ,2,34,0,0,0,0,34, ,No Report
Albania,European Region of WHO,South West Europe,2020,9,2020-02-24,2020-03-01, ,156,0,0,3, ,23,26,0,45,0,45,71, ,No Report
Albania,European Region of WHO,South West Europe,2020,10,2020-03-02,2020-03-08, ,141,0,0,4, ,18,22,0,27,0,27,49, ,No Report
Albania,European Region of WHO,South West Europe,2020,11,2020-03-09,2020-03-15, ,110,0,0,0, ,9,9,0,11,0,11,20, ,No Report
Albania,European Region of WHO,South West Europe,2020,12,2020-03-16,2020-03-22, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2020,13,2020-03-23,2020-03-29, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2020,14,2020-03-30,2020-04-05, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,15,2020-04-06,2020-04-12, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,16,2020-04-13,2020-04-19, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,17,2020-04-20,2020-04-26, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,18,2020-04-27,2020-05-03, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,19,2020-05-04,2020-05-10, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,20,2020-05-11,2020-05-17, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,21,2020-05-18,2020-05-24, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,22,2020-05-25,2020-05-31, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,23,2020-06-01,2020-06-07, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,24,2020-06-08,2020-06-14, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,25,2020-06-15,2020-06-21, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,26,2020-06-22,2020-06-28, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,27,2020-06-29,2020-07-05, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,28,2020-07-06,2020-07-12, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,29,2020-07-13,2020-07-19, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,30,2020-07-20,2020-07-26, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,31,2020-07-27,2020-08-02, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,32,2020-08-03,2020-08-09, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,33,2020-08-10,2020-08-16, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,34,2020-08-17,2020-08-23, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,35,2020-08-24,2020-08-30, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,36,2020-08-31,2020-09-06, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,37,2020-09-07,2020-09-13, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,38,2020-09-14,2020-09-20, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,39,2020-09-21,2020-09-27, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,40,2020-09-28,2020-10-04, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,41,2020-10-05,2020-10-11, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,42,2020-10-12,2020-10-18, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,43,2020-10-19,2020-10-25, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,44,2020-10-26,2020-11-01, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,45,2020-11-02,2020-11-08, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,46,2020-11-09,2020-11-15, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,47,2020-11-16,2020-11-22, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,48,2020-11-23,2020-11-29, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,49,2020-11-30,2020-12-06, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2020,50,2020-12-07,2020-12-13, ,2,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2020,51,2020-12-14,2020-12-20, ,15,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2020,52,2020-12-21,2020-12-27, ,7,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2020,53,2020-12-28,2021-01-03, ,53,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,1,2021-01-04,2021-01-10, ,104,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,2,2021-01-11,2021-01-17, ,26,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,3,2021-01-18,2021-01-24, ,24,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,4,2021-01-25,2021-01-31, ,1,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,5,2021-02-01,2021-02-07, ,62,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,6,2021-02-08,2021-02-14, ,81,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,7,2021-02-15,2021-02-21, ,53,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,8,2021-02-22,2021-02-28, ,74,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,9,2021-03-01,2021-03-07, ,47,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,10,2021-03-08,2021-03-14, ,62,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,11,2021-03-15,2021-03-21, ,41,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,12,2021-03-22,2021-03-28, ,53,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,13,2021-03-29,2021-04-04, ,177,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,14,2021-04-05,2021-04-11, ,985,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,15,2021-04-12,2021-04-18, ,1643,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,16,2021-04-19,2021-04-25, ,1575,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,17,2021-04-26,2021-05-02, ,1254,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,18,2021-05-03,2021-05-09, ,169,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,19,2021-05-10,2021-05-16, ,17,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,20,2021-05-17,2021-05-23, ,162,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,21,2021-05-24,2021-05-30, ,185,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,22,2021-05-31,2021-06-06, ,172,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,23,2021-06-07,2021-06-13, ,26,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,24,2021-06-14,2021-06-20, ,78,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,25,2021-06-21,2021-06-27, ,21,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,26,2021-06-28,2021-07-04, ,73,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,27,2021-07-05,2021-07-11, ,26,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,28,2021-07-12,2021-07-18, ,29,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,29,2021-07-19,2021-07-25, ,20,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,30,2021-07-26,2021-08-01, ,30,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,31,2021-08-02,2021-08-08, ,53,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,32,2021-08-09,2021-08-15, ,216,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,33,2021-08-16,2021-08-22, ,144,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,34,2021-08-23,2021-08-29, ,66,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,35,2021-08-30,2021-09-05, ,24,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,36,2021-09-06,2021-09-12, ,19,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,37,2021-09-13,2021-09-19, ,18,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,38,2021-09-20,2021-09-26, ,143,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,39,2021-09-27,2021-10-03, ,150,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,40,2021-10-04,2021-10-10, ,216,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,41,2021-10-11,2021-10-17, ,18,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,42,2021-10-18,2021-10-24, ,52,0,0,0, ,2,2,0,0,0,0,2, ,No Report
Albania,European Region of WHO,South West Europe,2021,43,2021-10-25,2021-10-31, ,173,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,44,2021-11-01,2021-11-07, ,185,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,45,2021-11-08,2021-11-14, ,215,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,46,2021-11-15,2021-11-21, ,248,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,47,2021-11-22,2021-11-28, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2021,48,2021-11-29,2021-12-05, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2021,49,2021-12-06,2021-12-12, ,314,0,0,0, ,9,9,0,0,0,0,9, ,No Report
Albania,European Region of WHO,South West Europe,2021,50,2021-12-13,2021-12-19, ,442,0,0,0, ,15,15,0,0,0,0,15, ,No Report
Albania,European Region of WHO,South West Europe,2021,51,2021-12-20,2021-12-26, ,1563,0,0,117, ,0,117,0,0,0,0,117, ,No Report
Albania,European Region of WHO,South West Europe,2021,52,2021-12-27,2022-01-02, ,2536,0,0,379, ,0,379,0,0,0,0,379, ,No Report
Albania,European Region of WHO,South West Europe,2022,1,2022-01-03,2022-01-09, ,265,0,0,0, ,34,34,0,0,0,0,34, ,No Report
Albania,European Region of WHO,South West Europe,2022,2,2022-01-10,2022-01-16, ,4021,0,0,0, ,15,15,0,0,0,0,15, ,No Report
Albania,European Region of WHO,South West Europe,2022,3,2022-01-17,2022-01-23, ,4049,0,0,0, ,22,22,0,0,0,0,22, ,No Report
Albania,European Region of WHO,South West Europe,2022,4,2022-01-24,2022-01-30, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2022,5,2022-01-31,2022-02-06, , , , , , , , , , , , , , ,No Report
